"temperature","tn_mg_l","tp_mg_l","n_ox_mg_l","po4_3_mg_l","nh4_mg_l","zn_mg_l","fe_mg_l","pb_mg_l","cd_mg_l","ni_mg_l","cu_mg_l","al_mg_l","as_mg_l","cr_mg_l","co_mg_l","mo_mg_l","mn_mg_l","sb_mg_l","se_mg_l","u_mg_l","v_mg_l","sample_site"
23,8.95629941870467,1.93434558595711,0.596806295376499,5.73915720253422,225.155597282022,0.0374045539605535,0.0613774053683776,0.133880398600107,9.56658125720516,0.846470805290185,0.520645994555972,0.214785395267156,2.75636114764927,0.237117026559816,0.202924255932199,1.56193798366792,0.27297175668657,4.68581395100375,1.2838767864329,4.68581395100375,0.0829351113121857,2
23,4.27600227881889,15.0223344423842,2.15082003562702,11.7742621305173,4202.19355347773,0.824705860434941,0.183701313912342,0.152253389618758,9.1352033771255,2.26111853090868,1.14270175577026,0.533531155448553,3.97182755527196,0.540215103737414,1.98026075323191,2.28380084428137,1.69675262238183,4.56760168856275,4.81120711195276,4.56760168856275,0.193530975248733,3
23,16.1052635457617,2.77244816074683,0.526733099118075,8.42824240867038,158.759697110184,2.49916878567783,0.249012559680546,0.191760997784989,9.20452789367949,4.70453647899174,3.41078894726901,0.810017630743574,1.61517548991471,0.674998712203163,0.575282993354968,0.675827948950341,2.09387565742461,9.20452789367949,14.7886081491784,3.37499356101581,0.795365615428202,1
23,13.2233498704491,3.44840221180964,0.420982144823849,6.89680442361929,204.762144411628,0.233823283877691,0.127378251419745,0.154735996683766,9.28415980102596,1.81814796103425,1.76177984795659,0.558496369630551,0.663154271501854,0.442430331258768,0.77367998341883,0.921382525707879,1.19579978237214,9.28415980102596,14.545183688274,3.94576791543603,0.416972791063622,2
23,18.1406840070613,3.87477374807267,0.294881678621707,2.13979028595711,10.5348478486862,0.455307019830718,0.102016630758953,0.183481933364618,9.17409666823088,2.71400359768497,1.85520621513113,0.742873044012259,0.57338104176443,0.348145206896967,0.764508055685907,0.481525969402168,1.79934615986235,4.58704833411544,8.86829344595652,3.36383544501799,0.571934675172592,3
23,5.61783982132211,0.395720121263534,0.345161314050064,3.42704661149764,258.672280052526,3.60982980515554,0.507875595542919,0.171352277759178,9.76707983227315,1.20504348007427,1.4577731092945,0.638967795067281,3.1506709136365,1.13701703789985,4.91851659893086,3.79255715142043,8.78137072654897,0.813923319356096,0.976707983227315,0.610442489517072,6.62035955903736,1
23,4.47922940717481,0.237029268169674,0.284459112620225,10.0737438972111,1457.08290934139,0.628114939282853,0.418967779861513,0.126871435206204,9.89597194608388,0.389841319088153,1.30210157185314,0.296025524580766,2.60420314370628,0.588260554572764,1.77840655262957,5.38201983032632,3.74633223673175,0.824664328840323,0.989597194608388,0.549776219226882,4.82758498103125,2
23,4.22502870054144,0.230832295516041,0.309355160621389,1.06275188855585,842.12238050162,2.15315235650796,0.00871386645675903,0.110228905162154,9.81037255943173,1.27919563765139,1.46423471036295,0.500613359155929,3.77322021516605,0.794891725328315,3.7933440563136,4.85487667684699,5.64771447802148,4.90518627971587,2.58339810731702,0.545020697746207,7.14810675114673,3
200,4.27600227881889,4.83018083213425,0.314195494016861,16.5912338675214,1592.09584615385,0.201711533628906,0.308417986754896,0.153494693151262,9.56658125720516,0.493277715547403,6.90231514942637,2.25498868322124,7.08494186416157,2.01379933922982,0.926838887355686,3.5074879748128,1.69675262238183,19.4077406120034,30.9616589813896,5.87258083916084,1.20173478815699,1
200,33.7194264864335,13.4625745257453,0.314195494016861,4.76999928184282,28.1450587172538,0.201711533628906,0.173642622701624,0.347864503538751,12.5109329539295,0.493277715547403,3.29024872362711,1.88093327514777,3.65219487640215,1.93367372746287,0.926838887355686,1.87533447417581,1.69675262238183,17.3448128746201,22.9041546979792,5.00163175490779,0.712532548089345,2
200,15.5389230769231,4.83018083213425,0.314195494016861,13.309868260355,142.575810704225,0.201711533628906,0.430694116591049,0.153494693151262,9.56658125720516,0.493277715547403,7.54558485935484,4.48304885330679,7.64860452630661,3.53155500402331,0.926838887355686,11.7814671460082,1.69675262238183,27.4796163777778,37.5001220733412,7.04425957452891,2.06281755155725,3
200,4.27600227881889,4.83018083213425,0.163369116944949,2.13979028595711,202.368107285744,2.38937198816827,0.641783474502161,0.635324343674801,9.52986515512201,1.2706486873496,1.50102251060724,4.59392444172187,5.13992524839197,0.4764932577561,0.926838887355686,29.2249198090408,16.1636667805215,9.52986515512201,10.5463841050017,9.52986515512201,9.27573541765209,1
200,40.0746795914589,4.83018083213425,0.2726852104708,1.58164739252103,202.368107285744,0.435451454579329,0.00871386645675903,0.153494693151262,9.57993200074525,0.478996600037262,1.50102251060724,7.06711049477173,5.13992524839197,0.478996600037262,0.926838887355686,14.8485323223658,23.8366032472383,9.57993200074525,4.64601342520889,9.57993200074525,5.0973493229724,2
200,38.3797483497503,4.83018083213425,0.234636016112011,1.72956812775776,202.368107285744,0.49441160537888,0.00871386645675903,0.153494693151262,9.88823210757759,0.49441160537888,1.50102251060724,8.30743340131285,5.13992524839197,0.49441160537888,9.88823210757759,9.88823210757759,23.7914274243526,9.88823210757759,0.988823210757759,9.88823210757759,4.87819450640495,3
